id,name,link,other names
CA917,肝付兼太,https://bgm.tv/person/4367,"['肝付 兼太', 'きもつき かねた', 'Kimotsuki Kaneta', '肝付兼正（きもつき かねまさ）']"
CA918,谷育子,https://bgm.tv/person/5615,"['谷淳子（たに じゅんこ）', '谷 育子', 'たに いくこ', 'Tani Ikuko']"
CA919,川島千代子,https://bgm.tv/person/4638,"['かわしま ちよこ', 'Kawashima Chiyoko']"
CA920,安田美和,https://bgm.tv/person/4788,Yasuda Miwa
CA921,國府田マリ子,https://bgm.tv/person/3882,"['国府田マリ子', 'こうだまりこ', 'Kouda Mariko', 'マリ姉']"
CA922,飯塚雅弓,https://bgm.tv/person/3881,"['飯塚 雅弓', 'いいづか まゆみ', 'Iizuka Mayumi', 'まーちゃん、まーたん', '星舞']"
CA923,佐藤朱,https://bgm.tv/person/4796,"['さとう あけみ', 'Satou Akemi']"
CA924,儀武ゆう子,https://bgm.tv/person/4744,"['仪武祐子', '儀武 ゆう子', 'ぎぶ ゆうこ', 'Gibu Yūko', 'ボブ、ギブユウ、ギブちゃん、ギブリン、チギブ、ギブにょん', '儀武祐子', '黒岩心々＝上戸琉＝古天条花寿乃＝桃井穂美＝日部下唯＝天乃有津梅＝来海ぼたん＝伊勢谷智香＝ねここねこ＝金蔵もみじ＝千葉信子＝東星京子＝小松リアン＝藤みず穂＝日向咲みつ＝阿蘇越メル＝月室涼子＝南波奈々子＝阿知良紅子＝三井友子＝美田香恋＝金森ひよこ＝芦原あけび＝三河絵留 = 柏本秋奈＝月室ダイアナ＝月室だいあな＝岡まどか＝前宮はる子＝望田あずき＝市川彩華＝清河いつか＝三角蛍']"
CA925,宮本佳那子,https://bgm.tv/person/7057,"['宮本 佳那子', 'みやもと かなこ', 'Miyamoto Kanako']"
CA926,井戸田潤,https://bgm.tv/person/11722,"['いと だじゅん', 'Ito dajun']"
CA927,Jason Kent Bateman,https://bgm.tv/person/22454,Jason Kent Bateman
CA928,Ginnifer Goodwin,https://bgm.tv/person/22453,Jennifer Michelle Goodwin
CA929,青木和代,https://bgm.tv/person/4181,"['あおき かずよ', 'Aoki Kazuyo']"
CA930,神谷明,https://bgm.tv/person/4202,"['かみや あきら', 'Kamiya Akira']"
CA931,三田ゆう子,https://bgm.tv/person/4107,"['井口友子', '三田ゆう子', 'Mita Yuuko']"
CA932,引坂理絵,https://bgm.tv/person/28750,"['引坂 理絵', 'ひきさか りえ', 'Hikisaka Rie']"
CA933,本泉莉奈,https://bgm.tv/person/23513,"['ほんいずみりな', 'Rina Honnizumi']"
CA934,小倉唯,https://bgm.tv/person/6447,"['小倉 唯', 'おぐら ゆい', 'Ogura Yui']"
CA935,田村奈央,https://bgm.tv/person/9978,"['田村 奈央', 'たむら なお', 'Tamura Nao']"
CA936,多田このみ,https://bgm.tv/person/22222,"['多田 このみ', 'ただ このみ', 'Tada Konomi']"
CA937,福島潤,https://bgm.tv/person/7757,"['おおくぼけんたろう＝大久保健太郎＝大久保けんたろう＝櫻井真人＝福島潤 = 小浦良司', '櫻井真人', 'ふくしま じゅん', 'Fukushima Jun']"
CA938,森田順平,https://bgm.tv/person/18469,"['森田 順平', 'もりた じゅんぺい', 'Morita Junpei']"
CA939,中谷美紀,https://bgm.tv/person/17577,"['なかたに みき', 'Nakatani Miki']"
CA940,大倉孝二,https://bgm.tv/person/4080,"['大倉孝二', 'おおくら こうじ', 'Ookura Kouji']"
CA941,酒巻光宏,https://bgm.tv/person/4975,"['酒巻光宏', 'Sakamaki Mitsuhiro']"
CA942,川島得愛,https://bgm.tv/person/10577,"['金剛山', '川島得愛', 'かわしま とくよし', 'Kawashima Tokuyoshi']"
CA943,広瀬正志,https://bgm.tv/person/4086,"['広瀬正志', 'Hirose Masashi']"
CA944,松野太紀,https://bgm.tv/person/4643,"['松野太紀', 'Matsuno Taiki']"
CA945,中川亜紀子,https://bgm.tv/person/4325,"['中川亜紀子', 'なかがわ あきこ', 'Nakagawa Akiko']"
CA946,小野健一,https://bgm.tv/person/4561,"['小野健一', 'Ono Ken`ichi']"
CA947,原涼子,https://bgm.tv/person/15326,"['原 涼子', 'はら すずこ', 'Hara Suzuko']"
CA948,古木のぞみ,https://bgm.tv/person/15327,"['古木 のぞみ', 'ふるき のぞみ', 'Furuki Nozomi', 'のんちゃん']"
CA949,大久保瑠美,https://bgm.tv/person/6090,"['おおくぼ るみ', 'Rumi Ōkubo', 'るみるみ']"
CA950,遠藤璃菜,https://bgm.tv/person/15328,"['遠藤 璃菜', 'えんどう りな', 'Endō Rina']"
CA951,田中正彦,https://bgm.tv/person/3891,"['たなかまさひこ', 'Tanaka Masahiko']"
CA952,Lindsay Jones,https://bgm.tv/person/17371,none
CA953,Kara Eberle,https://bgm.tv/person/17374,none
CA954,Arryn Zech,https://bgm.tv/person/17376,none
CA955,Barbara Dunkelman,https://bgm.tv/person/17378,none
CA956,Garrett Hunter,https://bgm.tv/person/17393,none
CA957,Gray G. Haddock,https://bgm.tv/person/17390,none
CA958,Jack Pattillo,https://bgm.tv/person/17399,none
CA959,浅野真澄,https://bgm.tv/person/3841,"['あさのますみ', 'Asano Masumi', 'ますみん、ダサ野']"
CA960,古城門志帆,https://bgm.tv/person/14124,"['古城門 志帆', 'こきど しほ', 'Kokido Shiho']"
CA961,立花慎之介,https://bgm.tv/person/4645,"['立花 慎之介', 'たちばな しんのすけ', 'Tachibana Shinnosuke', '橘秀宣（たちばな ひでのり）', '皇帝（すめらぎ みかど）']"
CA962,坂口賢一,https://bgm.tv/person/4341,"['坂口賢一', 'Sakaguchi Ken`ichi']"
CA963,葛城七穂,https://bgm.tv/person/14967,"['かつらぎ ななほ', 'Katsuragi Nanaho', 'はっしー']"
CA964,石川静,https://bgm.tv/person/4074,"['日下千鹤', '石川静', 'いしかわ しずか', 'Ishikawa Shizuka']"
CA965,白石涼子,https://bgm.tv/person/4730,"['白石 涼子', 'しらいし りょうこ', 'Shiraishi Ryōko']"
CA966,马正阳,https://bgm.tv/person/31931,"['月声配音社社长', '光合积木签约配音演员', 'NAOKI煦']"
CA967,森中人,https://bgm.tv/person/31090,月声配音社成员
CA968,刘琮,https://bgm.tv/person/31978,729声工场刘琮
CA969,张馨予,https://bgm.tv/person/31979,none
CA970,巫蛊悠悠,https://bgm.tv/person/31980,最后的都灵人
CA971,井口祐一,https://bgm.tv/person/5765,"['紅川とまと', '蒼井夕真', 'いぐち ゆういち', 'Iguchi Yuichi', 'ゆっちょ']"
CA972,南條愛乃,https://bgm.tv/person/4792,"['南條 愛乃', 'なんじょう よしの', 'Nanjō Yoshino', 'ナンジョルノ', '南條愛乃 = 立花あや = 森保しほ = 芳田まり = 佐藤しずく=上野ちひろ']"
CA973,山崎和佳奈,https://bgm.tv/person/4559,"['山崎和佳奈', 'やまざき わかな', 'Yamazaki Wakana']"
CA974,宮下雄也,https://bgm.tv/person/7688,"['宮下 雄也', 'みやした ゆうや', 'Miyashita Yuuya']"
CA975,星野貴紀,https://bgm.tv/person/4636,"['星野 貴紀', 'ほしの たかのり', 'Hoshino Takanori']"
CA976,木下あゆ美,https://bgm.tv/person/4981,"['木下あゆ美', 'Kinoshita Ayumi']"
CA977,洞内愛,https://bgm.tv/person/5570,"['洞内 愛', 'ほらない あい', 'Horanai Ai']"
CA978,チャン・リーメイ,https://bgm.tv/person/4983,"['豊原 里美', 'チャン・リーメイ', 'Chiang Li - Mei']"
CA979,落合弘治,https://bgm.tv/person/4494,Ochiai Kouji
CA980,金丸淳一,https://bgm.tv/person/4629,"['かねまる じゅんいち', 'Kanemaru Jun`ichi']"
CA981,私市淳,https://bgm.tv/person/3883,"['嘉神塁 = 私市淳', '私市淳', 'きさいち\u3000あつし', 'Kisaichi Atsushi', '梅干丸夢千代 = 嘉神塁']"
CA982,田島令子,https://bgm.tv/person/13594,"['たじま れいこ', 'Tajima Reiko']"
CA983,麻上洋子,https://bgm.tv/person/4270,"['Ookubo Youko', 'おおくぼ ようこ', 'いちりゅうさい はるみ', 'Ichiryuusai Harumi', '一龍斎春水', '一龙斋春水', '大久保洋子', '麻上 洋子', 'あさがみ\u3000ようこ', 'Asagami Youko']"
CA984,加藤清史郎,https://bgm.tv/person/24299,かとう せいしろう
CA985,原田知世,https://bgm.tv/person/5679,"['原田 知世', 'はらだ ともよ', 'Harada Tomoyo']"
CA986,矢田稔,https://bgm.tv/person/4360,"['矢田稔', 'やだみのる', 'Yada Minoru']"
CA987,高田憂希,https://bgm.tv/person/18087,"['高田 憂希', 'たかだ ゆうき', 'Takada Yuuki', 'ゆっきー、ゆうゆう、ゆきっしー']"
CA988,松田颯水,https://bgm.tv/person/13198,"['松田 颯水', 'まつだ さつみ', 'Matsuda Satsumi']"
CA989,市川太一,https://bgm.tv/person/19907,"['市川 太一', 'いちかわ たいち', 'Ichikawa Taichi', 'イッチー']"
CA990,野上翔,https://bgm.tv/person/22516,"['湯町駆', 'Sho Nogami', 'のがみ しょう', 'Nogami Shō', 'のがみん']"
CA991,森なな子,https://bgm.tv/person/14843,"['森 なな子', 'Mori Nanako', 'モーリー', '冴輝 ちはや']"
CA992,宮川美保,https://bgm.tv/person/4693,"['宫川苑＝南乃苑＝里见はるか = はるかめぐみ', '宮川 美保', 'みやがわ みほ', 'Miyagawa Miho']"
CA993,犬山イヌコ,https://bgm.tv/person/4028,"['いぬやま いぬこ', 'Inuyama Inuko']"
CA994,勝部演之,https://bgm.tv/person/8809,"['かつべ のぶゆき', 'katsube nobuyuki']"
CA995,矢澤りえか,https://bgm.tv/person/6665,Yazawa Rieka
CA996,大原めぐみ,https://bgm.tv/person/8081,"['大原 めぐみ', 'おおはら めぐみ', 'Ōhara Megumi']"
CA997,湯屋敦子,https://bgm.tv/person/4734,"['湯屋敦子', 'ゆや あつこ', 'Yuya Atsuko']"
CA998,ならはしみき,https://bgm.tv/person/4286,"['美都いずみ = ならはしみき', '美都いずみ', 'ならはしみき', 'Narahashi Miki']"
CA999,池田知聡,https://bgm.tv/person/4285,"['Back麗男 = 池田知聡', 'Back麗男', '池田知聡', 'いけだともあき', 'Ikeda Tomoaki']"
CA1000,宮寺智子,https://bgm.tv/person/4284,"['宮寺智子', 'Miyadera Tomoko']"
CA1001,真柴摩利,https://bgm.tv/person/4295,Mashiba Mari
CA1002,大西健晴,https://bgm.tv/person/4827,"['大西健晴', 'Oonishi Takeharo']"
CA1003,本間ゆかり,https://bgm.tv/person/6036,"['本間 ゆかり', 'ほんま ゆかり', 'Homma Yukari', '本間ゆかり = YUKI(Yuki) = しおみれい = 近西洋子 = ミルキーゆかり = 瀬野摩紀 = 春日ほのか = 潮崎夕子 = 倉島美咲 = 川部法子 = 野尻陽子 = 青葉楓 = 小鳥田麗子 = 島香麗子 = 福島梨亜 = PON = 風華 = 星野清香']"
CA1004,坂口芳貞,https://bgm.tv/person/4096,"['坂口芳貞', 'Sakaguchi Yoshisada']"
CA1005,高橋伸也,https://bgm.tv/person/5137,"['本多啓吾', '高橋 伸也', 'たかはし しんや', 'Takahashi Shin-ya']"
CA1006,土谷麻貴,https://bgm.tv/person/5134,"['土谷 麻貴', 'つちや まき', 'Tsuchiya Maki', '草野花恋']"
CA1007,茜屋日海夏,https://bgm.tv/person/18076,"['茜屋 日海夏', 'あかねや ひみか', 'Akaneya Himika', 'ひみ']"
CA1008,久保田未夢,https://bgm.tv/person/18430,"['くぼた みゆ', 'Kubota Miyu']"
CA1009,山北早紀,https://bgm.tv/person/26086,やまきた さき
CA1010,澁谷梓希,https://bgm.tv/person/25529,"['澁谷梓希', 'しぶや あずき', 'ずっちゃん、ず']"
CA1011,若井友希,https://bgm.tv/person/20215,"['若井 友希', 'わかい ゆうき', 'Wakai Yuuki']"
CA1012,宮島依里,https://bgm.tv/person/5616,"['宮島依里', 'みやじま えり', 'Miyajima Eri']"
CA1013,村井かずさ,https://bgm.tv/person/5069,"['高天唯', '村井 かずさ', 'むらい かずさ', 'Murai Kazusa']"
CA1014,齋藤彩夏,https://bgm.tv/person/3950,"['斎藤彩夏、斉藤彩夏', '齋藤 彩夏', 'さいとう あやか', 'Saitō Ayaka']"
CA1015,小野涼子,https://bgm.tv/person/4727,"['小野 涼子', 'おの りょうこ', 'Ono Ryouko', 'おのりょー、なずなん、五行Mずな、Mずなさん', '五行なずな＝若葉椿＝北見六花＝高梨澄香＝柊奈々＝那覇ゆうな＝千歳百合花']"
CA1016,水中雅章,https://bgm.tv/person/29043,"['水中 雅章', 'みずなか まさあき', 'Mizunaka Masaaki']"
CA1017,南真由,https://bgm.tv/person/35605,"['みなみ まゆ', 'Minami Mayu']"
CA1018,加隈亜衣,https://bgm.tv/person/10806,"['Ai Kakuma', '加隈亜衣', 'かくま あい', 'kakuma ai', 'くまちゃん']"
CA1019,若山詩音,https://bgm.tv/person/34866,"['わかやま しおん', 'Wakayama Shion']"
CA1020,三村ゆうな,https://bgm.tv/person/13131,"['三村优奈', '三村 ゆうな', 'みむら ゆうな', 'Mimura Yūna']"
CA1021,近藤玲奈,https://bgm.tv/person/26509,"['Reina Kondo', '近藤 玲奈', 'Kondô Reina']"
CA1022,高梨謙吾,https://bgm.tv/person/9812,"['大鳥遊二 = 高梨谦吾', '大鸟游二', '高梨 謙吾', 'たかなし けんご', 'Takanashi Kengo']"
CA1023,辰巳努,https://bgm.tv/person/4538,"['たつみ つとむ', 'Tatsumi Tsutomu']"
CA1024,羽多野渉,https://bgm.tv/person/4620,"['春野風', 'はたの わたる', 'Hatano Wataru', 'わちゃ']"
CA1025,山中真尋,https://bgm.tv/person/5602,"['河村眞人＝山中真尋', '河村眞人 -(真人)', 'やまなか まさひろ', 'Yamanaka Masahiro']"
CA1026,内田夕夜,https://bgm.tv/person/4977,"['内田 夕夜', 'うちだ ゆうや', 'Uchida Yuuya']"
CA1027,宝亀克寿,https://bgm.tv/person/4806,"['宝亀克寿＝牛込亀男＝牛柳亀三', '宝亀克寿＝牛柳＝亀三', '亀三', '宝亀克寿', 'ほうき かつひさ', 'Houki Katsuhisa']"
CA1028,梁正晖,https://bgm.tv/person/22277,none
CA1029,キートン山田,https://bgm.tv/person/4301,"['长田友治', 'キートン山田', 'Keaton Yamada']"
CA1030,青野武,https://bgm.tv/person/4268,"['青野武士', '青野武', 'あおの\u3000たけし', 'Aono Takeshi']"
CA1031,塩屋浩三,https://bgm.tv/person/4900,"['塩屋浩三', 'Shioya Kouzou']"
CA1032,風間杜夫,https://bgm.tv/person/23091,"['住田知仁', 'かざま もりお', 'kazama morio']"
CA1033,小林聡美,https://bgm.tv/person/17576,"['こばやし さとみ', 'Kobayashi Satomi']"
CA1034,宮林康,https://bgm.tv/person/4624,"['宮林康', 'Miyabayashi Yasushi']"
CA1035,北川勝博,https://bgm.tv/person/4622,"['北川勝博', 'Kitagawa Katsuhiro']"
CA1036,伊丸岡篤,https://bgm.tv/person/4621,"['伊丸岡篤', 'いまるおか\u3000あつし', 'Imaruoka Atsushi']"
CA1037,藤谷美紀,https://bgm.tv/person/18129,"['藤谷 美紀', 'ふじたに みき', 'Fujitani Miki']"
CA1038,池田政典,https://bgm.tv/person/4023,"['池田 政典', 'Ikeda Masanori']"
CA1039,安原麗子,https://bgm.tv/person/4206,"['安原麗子', 'Yasuhara Reiko']"
CA1040,仲尾あづさ,https://bgm.tv/person/3984,"['稲葉あづさ（いなばあづさ）', 'なかおあづさ', 'Nakao Azusa']"
CA1041,福島おりね,https://bgm.tv/person/23843,"['后藤织子', 'Orine Fukushima', '後藤 織子', 'ふくしま おりね/ごとう おりね', 'Fukushima Orine/Gōtō Orine']"
CA1042,粕谷雄太,https://bgm.tv/person/7468,かすや ゆうた
CA1043,矢田耕司,https://bgm.tv/person/4315,"['矢田耕司', 'やだ こうじ', 'Yada Kouji', '矢田弘']"
CA1044,上田みゆき,https://bgm.tv/person/20931,"['佐々木 美由紀', '上田 みゆ起', 'うえだ みゆき', 'Ueda Miyuki']"
CA1045,野沢那智,https://bgm.tv/person/4848,"['Yasutomo Nozawa', '野沢那智', 'のざわ なち', 'Nozawa Nachi']"
CA1046,吉田理保子,https://bgm.tv/person/13301,"['よしだ りほこ', 'Yoshida Rihoko']"
CA1047,伊藤歩,https://bgm.tv/person/4723,"['Ayumi', '伊藤 歩', 'いとう あゆみ', 'Itou Ayumi']"
CA1048,森久保祥太郎,https://bgm.tv/person/4166,"['アンダルシア', '森久保 祥太郎', 'もりくぼ しょうたろう', 'Morikubo Shōtarō', '祥ちゃん、森久保兄さん、もりり']"
CA1049,岸祐二,https://bgm.tv/person/4828,"['岸祐二', 'Kishi Yuuji']"
CA1050,鈴木省吾,https://bgm.tv/person/24904,"['鈴木 省吾', 'すずき しょうご', 'Suzuki Shōgo']"
CA1051,葉山達也,https://bgm.tv/person/5083,"['葉山達也', 'Hayama Tatsuya']"
CA1052,森永理科,https://bgm.tv/person/4695,"['森永 理科', 'もりなが りか', 'Morinaga Rika', '理科やん']"
CA1053,野田圭一,https://bgm.tv/person/4116,"['永尾海堂', '野田 圭一', 'のだ けいいち', 'Noda Keiichi', '山根征二']"
CA1054,柴田秀勝,https://bgm.tv/person/4350,"['柴田 秀勝', 'しばた ひでかつ', 'Shibata Hidekatsu']"
CA1055,新井良平,https://bgm.tv/person/2822,"['あらいりょうへい', 'Arai Ryouhei']"
CA1056,田所あずさ,https://bgm.tv/person/10601,"['たどころ あずさ', 'Tadokoro azusa', 'ころあず']"
CA1057,Machico,https://bgm.tv/person/15302,"['齊藤真知子', '齊藤 真知子', 'さいとう まちこ', 'Saitou Machiko']"
CA1058,上原あかり,https://bgm.tv/person/24419,"['上原 あかり', 'うえはら あかり', 'Uehara Akari']"
CA1059,水間友美,https://bgm.tv/person/27558,"['水間 友美', 'みずま ともみ', 'Mizuma Tomomi']"
CA1060,荻野晴朗,https://bgm.tv/person/5079,"['Ogino Seirou', '如月春男']"
CA1061,満島真之介,https://bgm.tv/person/20601,"['Shinnosuke Mitsushima', '満島 真之介', 'みつしま しんのすけ', 'Mitsushima Shinnosuke']"
CA1062,土屋太鳳,https://bgm.tv/person/20603,"['土屋 太鳳', 'つちや たお', 'Tao Tsuchiya', 'たおっち 姫様']"
CA1063,柄本佑,https://bgm.tv/person/22482,"['柄本 佑', 'えもと たすく', 'Emoto Tasuku']"
CA1064,鬼頭明里,https://bgm.tv/person/19339,"['鬼頭 明里', 'きとう あかり', 'Kitō Akari', 'あかりん']"
CA1065,菊池幸利,https://bgm.tv/person/20433,"['菊池 幸利', 'きくち ゆきとし', 'Kikichi Yukitoshi']"
CA1066,木野日菜,https://bgm.tv/person/19643,"['木野 日菜', 'きの ひな', 'Kino Hina']"
CA1067,刘纯燕,https://bgm.tv/person/17506,none
CA1068,川瀬晶子,https://bgm.tv/person/4688,"['川瀬晶子', 'かわせ あきこ', 'Kawase Akiko']"
CA1069,芝原チヤコ,https://bgm.tv/person/5282,"['芝原智矢子', '芝原チヤコ', 'Shibahara Chiyako']"
CA1070,蒼樹うめ,https://bgm.tv/person/3265,"['藤宮アプリ', '蒼樹うめ', 'あおき うめ', 'Aoki Ume']"
CA1071,緒方賢一,https://bgm.tv/person/4009,"['緒方賢一＝波動拳', '波動拳', '緒方賢一', 'おがたけんいち', 'Ogata Ken`ichi']"
CA1072,岩居由希子,https://bgm.tv/person/4163,"['岩居 由希子', 'いわい ゆきこ', 'Iwai Yukiko', '岩井由希子', 'あおいひとみ＝安倍有紀＝岩田由貴＝黒沢まゆ＝くろさわまゆ']"
CA1073,Peter Cullen,https://bgm.tv/person/34997,"['彼特·库伦', 'Peter Claver Cullen']"
CA1074,Frank Welker,https://bgm.tv/person/34998,"['Franklin Wendell Welker', 'Dr. Frankenwelker']"
CA1075,笠原弘子,https://bgm.tv/person/3899,"['笠原弘子', 'かさはら ひろこ', 'Kasahara Hiroko']"
CA1076,神田和佳,https://bgm.tv/person/15738,"['かんだ わか', 'Kanda Waka']"
CA1077,菊地凛子,https://bgm.tv/person/17190,"['菊地百合子', 'Rinko Kikuchi', 'きくち りんこ']"
CA1078,加瀬亮,https://bgm.tv/person/23485,かせ りょう
CA1079,木村雅史,https://bgm.tv/person/4590,"['木村雅史', 'きむら まさふみ', 'Kimura Masafumi']"
CA1080,林一夫,https://bgm.tv/person/4438,Hayashi Kazuo
CA1081,橋本晃一,https://bgm.tv/person/5237,Hashimoto Kouichi
CA1082,田中あいみ,https://bgm.tv/person/18599,"['田中 あいみ', 'たなか あいみ', 'Tanaka Aimi', 'あいるー']"
CA1083,大坪由佳,https://bgm.tv/person/6706,"['Yuka Otsubo', '大坪 由佳', 'おおつぼ ゆか', 'ōtsubo Yuka', 'ゆかちん、JDバウム（旧JKバウム）']"
CA1084,藤田咲,https://bgm.tv/person/5014,"['藤田 咲', 'ふじた さき', 'Fujita Saki', 'さっきぃ、咲ちゃん、さきんぬ、咲子', '藤田咲子（ふじた さきこ）']"
CA1085,倉口桃,https://bgm.tv/person/13978,くらぐち もも
CA1086,西前忠久,https://bgm.tv/person/4600,"['西前 忠久', 'さいぜん ただひさ', 'Saizen Tadahisa', '林檎畑四十郎']"
CA1087,小谷津央典,https://bgm.tv/person/5557,"['こやつ\u3000ひさのり', 'Koyatsu Hisanori']"
CA1088,成家義哉,https://bgm.tv/person/5216,"['なるけ よしや', 'Naruke Yoshiya']"
CA1089,門田幸子,https://bgm.tv/person/19565,"['門田 幸子', 'もんでん ゆきこ', 'Monden Yukiko', 'ゆっこ、ゆき、もんちゃん、もんでぃ、もんでそ', '萌木こころ = 遠坂リリ']"
CA1090,貝原怜奈,https://bgm.tv/person/22821,"['かいはられいな', 'Kaihara Reina']"
CA1091,郭盛,https://bgm.tv/person/29655,none
CA1092,阎么么,https://bgm.tv/person/38697,闫么么
CA1093,宝木中阳,https://bgm.tv/person/7274,none
CA1094,陈喆,https://bgm.tv/person/39319,none
CA1095,林魂,https://bgm.tv/person/39131,none
CA1096,图特哈蒙,https://bgm.tv/person/28622,工口新一
CA1097,西明日香,https://bgm.tv/person/8001,"['東ちょっぴー', '西明日香', 'にし あすか', 'Nishi Asuka', 'あっちゃん/西姐']"
CA1098,荻野可鈴,https://bgm.tv/person/13159,"['おぎの かりん', 'Ogino Karinn']"
CA1099,大橋彩香,https://bgm.tv/person/7609,"['大橋 彩香', 'おおはし あやか', 'Oohashi Ayaka', 'へごちん']"
CA1100,上田麗奈,https://bgm.tv/person/13164,"['Reina Ueda', '上田 麗奈', 'うえだ れいな', 'Ueda Reina', 'うえしゃま / れいちゃん']"
CA1101,鳳芳野,https://bgm.tv/person/3996,"['加川三起（かがわみき）', '加川友里（かがわゆり）', 'おおとりよしの', 'Ootori Yoshino']"
CA1102,加藤有生子,https://bgm.tv/person/4006,"['加藤ゆう子', '加藤優子', '加藤 有生子', 'かとう ゆうこ', 'Katou Yuuko']"
CA1103,太地琴恵,https://bgm.tv/person/21548,"['江川のり子', '江川菜子', '太地 琴恵', 'タイチ コトエ', 'Taichi Kotoe']"
CA1104,平田裕香,https://bgm.tv/person/5029,"['平田 裕香', 'ひらた ゆか', 'Hirata Yuka']"
CA1105,山崎バニラ,https://bgm.tv/person/4631,"['山崎バニラ', 'Yamazaki Vanilla']"
CA1106,阪田佳代,https://bgm.tv/person/5133,"['阪田 佳代', 'さかた かよ', 'Sakata Kayo', '阪田佳代＝鮎川ひなた＝月城真菜＝牧野真穂＝綾部凛＝里見小春']"
CA1107,諸星すみれ,https://bgm.tv/person/5107,"['諸星 すみれ', 'もろほし すみれ', 'Morohoshi Sumire', 'すーちゃん']"
CA1108,藤田奈央,https://bgm.tv/person/19645,ふじた なお
CA1109,植木慎英,https://bgm.tv/person/33671,"['うえき しんえい', 'Ueki Shinei']"
CA1110,小林親弘,https://bgm.tv/person/31823,"['こばやし ちかひろ', 'Kobayashi Chikahiro']"
CA1111,内田雄馬,https://bgm.tv/person/15390,"['Yuma Uchida', 'うちだ ゆうま', 'Uchida Yūma', 'ゆうま、ゆうまたそ、たそ']"
CA1112,小林直人,https://bgm.tv/person/7606,"['水樹空', '小林 直人', 'こばやし なおと', 'Kobayashi Naoto']"
CA1113,下妻由幸,https://bgm.tv/person/16367,"['下妻 由幸', 'しもづま よしゆき', 'Shimozuma Yoshiyuki']"
CA1114,落合福嗣,https://bgm.tv/person/20135,"['落合 福嗣', 'おちあい ふくし', 'Ochiai Fukushi']"
CA1115,橋本一子,https://bgm.tv/person/45,"['はしもと いちこ', 'Hashimoto Ichiko']"
CA1116,宮田幸季,https://bgm.tv/person/3871,"['東城直樹（Toujou Naoki）', 'みやたこうき', 'Miyata Kouki', '宮田始典（みやた はるのり，Miyata Harunori）']"
CA1117,小山裕香,https://bgm.tv/person/3856,"['小山祐香', 'こやまゆか', 'Koyama Yuka']"
CA1118,渡邉由紀,https://bgm.tv/person/3973,"['わたなべゆき', 'Watanabe Yuki']"
CA1119,大西沙織,https://bgm.tv/person/14320,"['大西 沙織', 'おおにし さおり', 'Ōnishi Saori']"
CA1120,ひと美,https://bgm.tv/person/4675,"['ひと美＝北都南＝大元静 =日野真冬＝池羽田成美＝前島千佳子＝相原水城＝新井真衣', 'ひとみ, ほくと みなみ', 'Hitomi, Hokuto Minami']"
CA1121,青葉市子,https://bgm.tv/person/15311,"['あおば いちこ', 'Aoba Ichiko']"
CA1122,一龍斎貞友,https://bgm.tv/person/5454,"['すずき みえ', '鈴木みえ', '鈴木 三枝', '铃木三枝', '一龍斎貞友', 'すずき みえ', 'Ichiryuusai Teiyuu']"
CA1123,山本百合子,https://bgm.tv/person/4229,"['山本百合子', 'やまもと ゆりこ', 'Yamamoto Yuriko']"
CA1124,戸谷公次,https://bgm.tv/person/4568,"['戸谷 公次', 'とたに こうじ', 'Totani Kōji']"
CA1125,石塚堅,https://bgm.tv/person/5279,"['石塚 堅', 'いしづか かたし', 'Ishizuka Katashi']"
CA1126,西墻由香,https://bgm.tv/person/5221,"['西墻由香', 'にしがき ゆか', 'Nishigaki Yuka']"
CA1127,村瀬迪与,https://bgm.tv/person/15670,"['姫みかん', '村瀬 迪与', 'むらせ みちよ', 'Murase Michiyo']"
CA1128,志田有彩,https://bgm.tv/person/19269,"['志田 有彩', 'しだ ありさ', 'Shida Arisa']"
CA1129,成瀬瑛美,https://bgm.tv/person/33928,"['成瀬 瑛美', 'なるせ えいみ']"
CA1130,上坂すみれ,https://bgm.tv/person/7307,"['スミペヤエンコ・ヒョードル', '上坂菫', '上坂 すみれ', 'うえさか すみれ', 'Uesaka Sumire', 'すみぺ、軍団長、スミーニャ、政委']"
CA1131,高村めぐみ,https://bgm.tv/person/25778,"['たかむら めぐみ', 'Takamura Megumi']"
CA1132,中尾衣里,https://bgm.tv/person/4399,"['なかお えり', 'Nakao Eri']"
CA1133,一木美名子,https://bgm.tv/person/4908,"['一木美名子', 'いちき\u3000みなこ', 'Ichiki Minako']"
CA1134,久保さゆり,https://bgm.tv/person/4907,"['久保さゆり', 'くぼ\u3000さゆり', 'Kubo Sayuri']"
CA1135,川原元幸,https://bgm.tv/person/5090,"['Lee', 'Kawahara Motoyuki']"
CA1136,田谷隼,https://bgm.tv/person/27085,田谷隼
CA1137,松谷彼哉,https://bgm.tv/person/4804,"['まつたに かや', 'Matsutani Kaya']"
CA1138,岩尾万太郎,https://bgm.tv/person/5082,"['岩尾万太郎', 'Iwao Mantarou']"
CA1139,松岡洋子,https://bgm.tv/person/4472,Matsuoka Youko
CA1140,安達忍,https://bgm.tv/person/4153,"['あだち しのぶ', 'Adachi Shinobu']"
CA1141,新田恵海,https://bgm.tv/person/7095,"['芹なづな＝Nonoka＝桃園にな＝吉住陽菜＝中井千里', '新田恵海', 'にった えみ', 'Nitta Emi', 'えみつん、つんさん']"
